ScenarioIndex,ScenarioLabel,ScenarioName,Window,FWPattern,HWPattern,CaseIndex,CaseLabel,FaultingDepth,SandVcl,ClayVcl,TargetN,NumAttempts,NumRejected,AcceptanceRatio,SeedBase,CheckpointFile
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,11,case_011_zf0500_svcl010_cvcl050,500,0.1,0.5,2000,2001,1,0.999500249875062,421101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_011_zf0500_svcl010_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,12,case_012_zf0500_svcl010_cvcl060,500,0.1,0.6,2000,2000,0,1,421201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_012_zf0500_svcl010_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,13,case_013_zf0500_svcl020_cvcl040,500,0.2,0.4,2000,2001,1,0.999500249875062,421301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_013_zf0500_svcl020_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,14,case_014_zf0500_svcl020_cvcl050,500,0.2,0.5,2000,2000,0,1,421401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_014_zf0500_svcl020_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,15,case_015_zf0500_svcl020_cvcl060,500,0.2,0.6,2000,2000,0,1,421501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_015_zf0500_svcl020_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,16,case_016_zf0500_svcl030_cvcl040,500,0.3,0.4,2000,2000,0,1,421601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_016_zf0500_svcl030_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,17,case_017_zf0500_svcl030_cvcl050,500,0.3,0.5,2000,2000,0,1,421701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_017_zf0500_svcl030_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,18,case_018_zf0500_svcl030_cvcl060,500,0.3,0.6,2000,2000,0,1,421801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_018_zf0500_svcl030_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,19,case_019_zf1000_svcl010_cvcl040,1000,0.1,0.4,2000,2000,0,1,421901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_019_zf1000_svcl010_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,20,case_020_zf1000_svcl010_cvcl050,1000,0.1,0.5,2000,2000,0,1,422001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_020_zf1000_svcl010_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,21,case_021_zf1000_svcl010_cvcl060,1000,0.1,0.6,2000,2000,0,1,422101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_021_zf1000_svcl010_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,22,case_022_zf1000_svcl020_cvcl040,1000,0.2,0.4,2000,2000,0,1,422201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_022_zf1000_svcl020_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,23,case_023_zf1000_svcl020_cvcl050,1000,0.2,0.5,2000,2000,0,1,422301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_023_zf1000_svcl020_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,24,case_024_zf1000_svcl020_cvcl060,1000,0.2,0.6,2000,2000,0,1,422401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_024_zf1000_svcl020_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,25,case_025_zf1000_svcl030_cvcl040,1000,0.3,0.4,2000,2000,0,1,422501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_025_zf1000_svcl030_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,26,case_026_zf1000_svcl030_cvcl050,1000,0.3,0.5,2000,2000,0,1,422601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_026_zf1000_svcl030_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp2,SCCS,CCCC,27,case_027_zf1000_svcl030_cvcl060,1000,0.3,0.6,2000,2000,0,1,422701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp2\case_027_zf1000_svcl030_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,1,case_001_zf0050_svcl010_cvcl040,50,0.1,0.4,2000,2000,0,1,430101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_001_zf0050_svcl010_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,2,case_002_zf0050_svcl010_cvcl050,50,0.1,0.5,2000,2000,0,1,430201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_002_zf0050_svcl010_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,3,case_003_zf0050_svcl010_cvcl060,50,0.1,0.6,2000,2001,1,0.999500249875062,430301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_003_zf0050_svcl010_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,4,case_004_zf0050_svcl020_cvcl040,50,0.2,0.4,2000,2000,0,1,430401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_004_zf0050_svcl020_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,5,case_005_zf0050_svcl020_cvcl050,50,0.2,0.5,2000,2000,0,1,430501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_005_zf0050_svcl020_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,6,case_006_zf0050_svcl020_cvcl060,50,0.2,0.6,2000,2000,0,1,430601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_006_zf0050_svcl020_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,7,case_007_zf0050_svcl030_cvcl040,50,0.3,0.4,2000,2000,0,1,430701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_007_zf0050_svcl030_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,8,case_008_zf0050_svcl030_cvcl050,50,0.3,0.5,2000,2000,0,1,430801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_008_zf0050_svcl030_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,9,case_009_zf0050_svcl030_cvcl060,50,0.3,0.6,2000,2000,0,1,430901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_009_zf0050_svcl030_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,10,case_010_zf0500_svcl010_cvcl040,500,0.1,0.4,2000,2000,0,1,431001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_010_zf0500_svcl010_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,11,case_011_zf0500_svcl010_cvcl050,500,0.1,0.5,2000,2000,0,1,431101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_011_zf0500_svcl010_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,12,case_012_zf0500_svcl010_cvcl060,500,0.1,0.6,2000,2000,0,1,431201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_012_zf0500_svcl010_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,13,case_013_zf0500_svcl020_cvcl040,500,0.2,0.4,2000,2000,0,1,431301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_013_zf0500_svcl020_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,14,case_014_zf0500_svcl020_cvcl050,500,0.2,0.5,2000,2001,1,0.999500249875062,431401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_014_zf0500_svcl020_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,15,case_015_zf0500_svcl020_cvcl060,500,0.2,0.6,2000,2000,0,1,431501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_015_zf0500_svcl020_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,16,case_016_zf0500_svcl030_cvcl040,500,0.3,0.4,2000,2000,0,1,431601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_016_zf0500_svcl030_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,17,case_017_zf0500_svcl030_cvcl050,500,0.3,0.5,2000,2000,0,1,431701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_017_zf0500_svcl030_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,18,case_018_zf0500_svcl030_cvcl060,500,0.3,0.6,2000,2000,0,1,431801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_018_zf0500_svcl030_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,19,case_019_zf1000_svcl010_cvcl040,1000,0.1,0.4,2000,2000,0,1,431901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_019_zf1000_svcl010_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,20,case_020_zf1000_svcl010_cvcl050,1000,0.1,0.5,2000,2000,0,1,432001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_020_zf1000_svcl010_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,21,case_021_zf1000_svcl010_cvcl060,1000,0.1,0.6,2000,2000,0,1,432101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_021_zf1000_svcl010_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,22,case_022_zf1000_svcl020_cvcl040,1000,0.2,0.4,2000,2000,0,1,432201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_022_zf1000_svcl020_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,23,case_023_zf1000_svcl020_cvcl050,1000,0.2,0.5,2000,2000,0,1,432301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_023_zf1000_svcl020_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,24,case_024_zf1000_svcl020_cvcl060,1000,0.2,0.6,2000,2000,0,1,432401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_024_zf1000_svcl020_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,25,case_025_zf1000_svcl030_cvcl040,1000,0.3,0.4,2000,2000,0,1,432501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_025_zf1000_svcl030_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,26,case_026_zf1000_svcl030_cvcl050,1000,0.3,0.5,2000,2000,0,1,432601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_026_zf1000_svcl030_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp3,CCCC,SCCS,27,case_027_zf1000_svcl030_cvcl060,1000,0.3,0.6,2000,2000,0,1,432701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp3\case_027_zf1000_svcl030_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,1,case_001_zf0050_svcl010_cvcl040,50,0.1,0.4,2000,2000,0,1,440101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_001_zf0050_svcl010_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,2,case_002_zf0050_svcl010_cvcl050,50,0.1,0.5,2000,2000,0,1,440201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_002_zf0050_svcl010_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,3,case_003_zf0050_svcl010_cvcl060,50,0.1,0.6,2000,2000,0,1,440301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_003_zf0050_svcl010_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,4,case_004_zf0050_svcl020_cvcl040,50,0.2,0.4,2000,2000,0,1,440401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_004_zf0050_svcl020_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,5,case_005_zf0050_svcl020_cvcl050,50,0.2,0.5,2000,2000,0,1,440501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_005_zf0050_svcl020_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,6,case_006_zf0050_svcl020_cvcl060,50,0.2,0.6,2000,2000,0,1,440601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_006_zf0050_svcl020_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,7,case_007_zf0050_svcl030_cvcl040,50,0.3,0.4,2000,2000,0,1,440701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_007_zf0050_svcl030_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,8,case_008_zf0050_svcl030_cvcl050,50,0.3,0.5,2000,2000,0,1,440801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_008_zf0050_svcl030_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,9,case_009_zf0050_svcl030_cvcl060,50,0.3,0.6,2000,2000,0,1,440901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_009_zf0050_svcl030_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,10,case_010_zf0500_svcl010_cvcl040,500,0.1,0.4,2000,2000,0,1,441001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_010_zf0500_svcl010_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,11,case_011_zf0500_svcl010_cvcl050,500,0.1,0.5,2000,2000,0,1,441101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_011_zf0500_svcl010_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,12,case_012_zf0500_svcl010_cvcl060,500,0.1,0.6,2000,2000,0,1,441201729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_012_zf0500_svcl010_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,13,case_013_zf0500_svcl020_cvcl040,500,0.2,0.4,2000,2000,0,1,441301729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_013_zf0500_svcl020_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,14,case_014_zf0500_svcl020_cvcl050,500,0.2,0.5,2000,2000,0,1,441401729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_014_zf0500_svcl020_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,15,case_015_zf0500_svcl020_cvcl060,500,0.2,0.6,2000,2000,0,1,441501729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_015_zf0500_svcl020_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,16,case_016_zf0500_svcl030_cvcl040,500,0.3,0.4,2000,2000,0,1,441601729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_016_zf0500_svcl030_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,17,case_017_zf0500_svcl030_cvcl050,500,0.3,0.5,2000,2000,0,1,441701729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_017_zf0500_svcl030_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,18,case_018_zf0500_svcl030_cvcl060,500,0.3,0.6,2000,2000,0,1,441801729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_018_zf0500_svcl030_cvcl060\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,19,case_019_zf1000_svcl010_cvcl040,1000,0.1,0.4,2000,2000,0,1,441901729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_019_zf1000_svcl010_cvcl040\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,20,case_020_zf1000_svcl010_cvcl050,1000,0.1,0.5,2000,2000,0,1,442001729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_020_zf1000_svcl010_cvcl050\predict_runs.mat
4,scenario_04_low_sand_nonuniform,"low sand, nonuniform",famp4,SCCS,CCCC,21,case_021_zf1000_svcl010_cvcl060,1000,0.1,0.6,2000,2000,0,1,442101729,C:\Users\shaowen\Documents\GitHub\predict_shaowen\examples\thickness_scenario_data\data\scenario_04_low_sand_nonuniform\famp4\case_021_zf1000_svcl010_cvcl060\predict_runs.mat
